headline_text,source,time_stamp,label
Family Offices Like Archegos Take Big Risks Like Hedge Funds - The Wall Street Journal,wsj.com,2021-03-31T21:31:00Z,1
Matt Pottinger on China and U.S. Business - The Wall Street Journal,wsj.com,2021-03-31T21:07:00Z,1
Biden Administration to Allow Work-Visa Ban to Expire - The Wall Street Journal,wsj.com,2021-03-31T19:54:00Z,1
Chinese Propaganda Officials Celebrate Social-Media Attacks on H&M in Countering Forced-Labor Allegations - The Wall Street Journal,wsj.com,2021-03-31T19:35:00Z,1
France's Macron Orders Nationwide Lockdown...,wsj.com,2021-03-31T19:19:37Z,1
"Meme Stocks, NFTs, Tech Rotation Dominate Crazy Quarter on Wall Street - The Wall Street Journal",wsj.com,2021-03-31T16:38:00Z,1
What’s in Biden’s $2 Trillion Corporate Tax Plan - The Wall Street Journal,wsj.com,2021-03-31T15:53:00Z,1
New York State Legalizes Recreational Marijuana - The Wall Street Journal,wsj.com,2021-03-31T15:10:00Z,1
Delta to Lift Block on Middle Seats Starting May 1,wsj.com,2021-03-31T14:46:47Z,1
Walgreens reports stronger profit as vaccine rollout ramps up - Fox Business,wsj.com,2021-03-31T14:04:54Z,1
China Says Covid-19 Origin Probe Should Shift Focus to Other Countries - The Wall Street Journal,wsj.com,2021-03-31T13:40:00Z,1
Cyber Daily: Court Rulings Spur Debate on How European Privacy Law Regulates AI Decisions | Payments Company Investigates Data Breach - The Wall Street Journal,wsj.com,2021-03-31T13:34:00Z,1
Huawei Suffers Rare Drop in Revenue as U.S. Sanctions Bite - The Wall Street Journal,wsj.com,2021-03-31T13:33:00Z,1
Stock Futures Tick Higher Ahead of Biden’s Spending Plan - The Wall Street Journal,wsj.com,2021-03-31T13:31:00Z,1
Pfizer to test freeze-dried COVID-19 vaccine that doesn’t need ultracold storage,wsj.com,2021-03-31T12:25:55Z,1
Germany restricts use of AstraZeneca vaccine for under-60s - Fox Business,wsj.com,2021-03-31T11:47:40Z,1
Covid-19 Live Updates: U.S. Reports Fall in New Cases but Deaths Rise - The Wall Street Journal,wsj.com,2021-03-31T10:51:00Z,1
"Pfizer Covid-19 Vaccine 100% Effective in Study of 12- to 15-Year-Olds, Company Says",wsj.com,2021-03-31T10:46:47Z,1
How a Handful of Court Cases Moved the Line on College Athlete Pay,wsj.com,2021-03-31T09:30:00Z,1
"Covid-19 Vaccinations of Pregnant Mothers Also Protect Newborns, Studies Suggest - The Wall Street Journal",wsj.com,2021-03-31T09:30:00Z,1
Brighton Park Backs Cybersecurity Business Opswat With New $1.1 Billion Fund - The Wall Street Journal,wsj.com,2021-03-31T02:00:00Z,1
"Derek Chauvin Trial: Teen Who Filmed George Floyd’s Arrest, Testifies",wsj.com,2021-03-30T23:35:48Z,1
"Lululemon bolsters revenue, profit - Fox Business",wsj.com,2021-03-30T23:08:50Z,1
The Science Behind ‘Long Covid’ and the Desire to Wish It Away - The Wall Street Journal,wsj.com,2021-03-30T22:32:00Z,1
"Suez Canal Opens, but Shipping Will Be Snarled for Months - The Wall Street Journal",wsj.com,2021-03-30T22:23:00Z,1
The Wuhan Whitewash - The Wall Street Journal,wsj.com,2021-03-30T22:22:00Z,1
‘Made for Love’ Review: High-Tech Romance Gone Wrong - The Wall Street Journal,wsj.com,2021-03-30T21:09:00Z,1
Aircraft Leasing Business AeroCentury Lands in Bankruptcy - The Wall Street Journal,wsj.com,2021-03-30T19:59:00Z,1
Defamation suit given green light...,wsj.com,2021-03-30T19:19:37Z,1
NFL Expands Regular Season to 17 Games...,wsj.com,2021-03-30T18:52:37Z,1
First major test for Biden...,wsj.com,2021-03-30T17:52:38Z,1
Archegos Gives Investors Warning Signs - The Wall Street Journal,wsj.com,2021-03-30T17:03:00Z,1
"Cyber Daily: Data Recovery Startup HYCU Bags $87.5 Million Funding | Hackers Breached Government Officials' Emails, Schedules - The Wall Street Journal",wsj.com,2021-03-30T16:25:00Z,1
Messaging Says VW USA to Rebrand Itself Voltswagen—Headquarters Says Not So Fast - The Wall Street Journal,wsj.com,2021-03-30T16:01:00Z,1
Xiaomi Enters Electric Vehicle Market With $10 Billion Investment - The Wall Street Journal,wsj.com,2021-03-30T15:39:00Z,1
Behind Biden’s Big Plans: Belief That Government Can Drive Growth - The Wall Street Journal,wsj.com,2021-03-30T15:37:00Z,1
Who is Archegos fund manager Bill Hwang? - Fox Business,wsj.com,2021-03-30T14:41:38Z,1
NYC’s Self-Storage Business is Booming in Unusual Places - The Wall Street Journal,wsj.com,2021-03-30T14:00:00Z,1
Nike Files Trademark Suit Over Lil Nas X’s Satan Shoes,wsj.com,2021-03-30T13:51:48Z,1
"Google Nest Hub, Apple Watch and the Pros and Cons of Sleep Tracking - The Wall Street Journal",wsj.com,2021-03-30T13:00:00Z,1
Democrats Look at Lowering Medicare Eligibility Age in Healthcare Package - The Wall Street Journal,wsj.com,2021-03-30T13:00:00Z,1
"Ever Given: Traffic Resumes in Suez Canal, Delays Still Expected",wsj.com,2021-03-30T12:45:11Z,1
Archegos Blowout Heaps Pressure on Credit Suisse - The Wall Street Journal,wsj.com,2021-03-30T12:43:00Z,1
SoftBank Seeks More Miami Space as City’s Tech Industry Expands - The Wall Street Journal,wsj.com,2021-03-30T12:00:00Z,1
"Suez Canal Traffic Resumes Slowly as Some Ships Weigh Anchor, Others Wait - The Wall Street Journal",wsj.com,2021-03-30T11:52:00Z,1
"Biden Says U.S. Adds New Covid-19 Vaccine Sites, Warns Against Complacency",wsj.com,2021-03-30T11:18:45Z,1
Zigg Capital Raises $225 Million to Invest in Real-Estate Tech Market - The Wall Street Journal,wsj.com,2021-03-30T11:00:00Z,1
"In Bitcoin's Shadow, Stablecoins Thrive but Face Challenges",wsj.com,2021-03-30T10:04:24Z,1
"S&P 500 Futures Waver as Investors Sell Bonds, Tech Stocks - The Wall Street Journal",wsj.com,2021-03-30T09:35:00Z,1
Stocks Favored in 'Reopening Trade' Hit Turbulence...,wsj.com,2021-03-30T00:46:36Z,1
Derek Chauvin Trial: Key Takeaways From Opening Arguments,wsj.com,2021-03-30T00:25:04Z,1
"Goldman, Morgan Stanley Limit Losses With Fast Sale of Archegos Assets - The Wall Street Journal",wsj.com,2021-03-30T00:18:00Z,1
"T-Mobile to wind down live TV services, offer YouTube TV - Fox Business",wsj.com,2021-03-29T23:42:28Z,1
Archegos’s Sharp ViacomCBS Selloff Is Latest Twist for Media Firm’s Investors - The Wall Street Journal,wsj.com,2021-03-29T23:34:00Z,1
The Myanmar Cauldron - The Wall Street Journal,wsj.com,2021-03-29T23:14:00Z,1
Suez Canal Ship Is Freed. What’s Next?,wsj.com,2021-03-29T21:51:13Z,1
DEMS PUSH DEATH TAX...,wsj.com,2021-03-29T20:10:38Z,1
How a Supermoon Helped Free the Giant Container Ship From the Suez Canal - The Wall Street Journal,wsj.com,2021-03-29T18:21:00Z,1
"Pfizer, Moderna Covid-19 Vaccines Effective in Real World, CDC Says",wsj.com,2021-03-29T18:04:31Z,1
All Work and No Play Could Make Wall Street Less Profitable...,wsj.com,2021-03-29T17:16:39Z,1
WSJ News Exclusive | Florida Investor Commits $100 Million Toward Potential Bid for Tribune Publishing,wsj.com,2021-03-29T17:00:07Z,1
"Pair of Covid-19 Drugs Performed Well in Studies, Makers Say",wsj.com,2021-03-29T16:34:34Z,1
WHO Report Into Covid-19 Origins Leaves Key Questions Unanswered - The Wall Street Journal,wsj.com,2021-03-29T15:58:00Z,1
NCAA Faces Showdown Over Player Compensation—and Future of College Sports - The Wall Street Journal,wsj.com,2021-03-29T15:49:00Z,1
Cyber Daily: European Privacy Rules Delay Covid-19 Vaccinations | Brewery Disruptions Continue after Security Incident at Molson Coors - The Wall Street Journal,wsj.com,2021-03-29T14:44:00Z,1
Suez Canal Ship Is Freed,wsj.com,2021-03-29T14:34:13Z,1
Search for Extraterrestrials Moves Well Beyond Mars...,wsj.com,2021-03-29T12:22:39Z,1
"As Vaccines Flood the U.S., Covid-19 Soars Where Shots Are Scarce - The Wall Street Journal",wsj.com,2021-03-29T12:00:00Z,1
Concerts Are Ready to Return. Are Workers?,wsj.com,2021-03-29T11:43:54Z,1
Stock Futures Tick Down as Banks Warn of Losses - The Wall Street Journal,wsj.com,2021-03-29T11:43:00Z,1
Unraveling Archegos Fund Shows Risks of Investment Banking - The Wall Street Journal,wsj.com,2021-03-29T11:43:00Z,1
"U.S. Diplomat's Wife Was Social Media Star -- Until Chinese Trolls, Aided by State Media, Came After Her...",wsj.com,2021-03-29T11:22:39Z,1
Coronavirus was supposed to drive bankruptcies higher. The opposite happened. - Fox Business,wsj.com,2021-03-29T10:49:55Z,1
"China’s Tech Giants Have Chip Ambitions, Too - The Wall Street Journal",wsj.com,2021-03-29T10:31:00Z,1
"Suez canal ship had another accident in 2019, colliding with a ferry",wsj.com,2021-03-29T10:24:40Z,1
NASA Seeks Water on the Moon to Fuel Its Mission to Get Humans to Mars,wsj.com,2021-03-29T09:30:00Z,1
Stock Futures Drop as Banks Warn of Losses - Fox Business,wsj.com,2021-03-29T08:54:59Z,1
"Credit Suisse, Nomura Warn of Sizeable Losses After Hedge Fund’s Default - The Wall Street Journal",wsj.com,2021-03-29T06:24:00Z,1
Suez Canal Ship Is Partially Freed,wsj.com,2021-03-29T05:51:21Z,1
Ship Blocking Suez Canal Is Partially Freed - The Wall Street Journal,wsj.com,2021-03-29T03:45:00Z,1
Ex-Tiger Asia Founder Triggers $30 Billion in Large Stocks Sales,wsj.com,2021-03-28T23:15:00Z,1
News Corp Nears Deal to Buy Houghton Mifflin Harcourt's Consumer-Publishing Arm,wsj.com,2021-03-28T22:41:33Z,1
Biden Plans to Split Spending Plan in Two - The Wall Street Journal,wsj.com,2021-03-28T22:27:00Z,1
Watch Out for a Vaccine Patent Heist - The Wall Street Journal,wsj.com,2021-03-28T19:29:00Z,1
"Big Tech Censors Religion, Too - The Wall Street Journal",wsj.com,2021-03-28T19:19:00Z,1
Biden Said His Tax Hikes Would Only Affect the Rich. He Can't Keep That Promise.,reason.com,2021-04-01T06:56:06Z,1
Biden Lets Trump Work Visa Ban Expire,reason.com,2021-04-01T05:04:04Z,1
The Ninth Circuit Still Does Not Understand SCOTUS COVID-19 Free Exercise Clause Cases,reason.com,2021-04-01T04:55:00Z,1
Ninth Circuit holds there is no right to bear arms,reason.com,2021-04-01T04:31:52Z,1
Joe Biden's $2 Trillion 'Infrastructure' Plan Doubles Down on Everything That Makes American Infrastructure Insanely Expensive,reason.com,2021-03-31T22:11:45Z,1
Ronald Bailey: Covid-19 Should Be Our Last Pandemic,reason.com,2021-03-31T21:35:20Z,1
Police Officers Brutally Beat an Undercover Cop During the St. Louis Protests. A Jury Declined To Hold Them Accountable.,reason.com,2021-03-31T21:21:26Z,1
Investigators Say Portland Activist Michael Reinoehl Likely Fired at Police Before He Was Fatally Shot,reason.com,2021-03-31T21:06:06Z,1
"Yale Journal on Regulation Symposium on Adam Cox and Cristina Rodriguez's book ""The President and Immigration Law""",reason.com,2021-03-31T20:38:24Z,1
New York Becomes the 16th State To Approve Marijuana Legalization,reason.com,2021-03-31T19:25:02Z,1
We Are As Gods: Stewart Brand & The Fight to Bring Back Woolly Mammoths,reason.com,2021-03-31T19:15:37Z,1
Wisconsin S. Ct. Strikes Down Governor's Emergency Decrees,reason.com,2021-03-31T19:03:46Z,1
The U.S.-China Relationship Doesn't Have To Be 'Increasingly Adversarial',reason.com,2021-03-31T18:51:20Z,1
"Education Department To Suspend Payments, Refund Garnished Wages and Tax Returns for Student Loan Borrowers in Default",reason.com,2021-03-31T16:51:42Z,1
"To Stop Bullying, British School Eliminates Recess",reason.com,2021-03-31T16:39:52Z,1
Is Matt Gaetz a Child Sex Trafficker? Here's What the Law Actually Says.,reason.com,2021-03-31T16:37:10Z,1
'We Have Followed Proper Channels and They're Not Working': Dispatch From Minneapolis,reason.com,2021-03-31T15:32:58Z,1
D.C. City Council Considers Soundproofing Requirement for Residential Construction To Appease NIMBYs,reason.com,2021-03-31T15:17:45Z,1
It's Infrastructure Week. Really.,reason.com,2021-03-31T13:34:06Z,1
Getting Rid of the SAT Won't Diversify Higher Ed. Expanding School Choice Will.,reason.com,2021-03-31T08:20:28Z,1
N.Y. High Court Strikes Down Special Prosecutor Statute,reason.com,2021-03-31T00:40:41Z,1
"Journal of Free Speech Law pre-Call For Papers: Student Speech and Associational Privacy,",reason.com,2021-03-30T22:25:08Z,1
Derek Chauvin Argues That His Use of Force Was Appropriate and Did Not Kill George Floyd,reason.com,2021-03-30T21:51:40Z,1
White House Press Secretary: Joe Biden's Opposition to Legalizing Marijuana Hasn't Changed,reason.com,2021-03-30T20:59:53Z,1
Cops Tried To Force a Man To Delete a Video of Them Beating a Suspect. They Got Qualified Immunity.,reason.com,2021-03-30T20:59:48Z,1
They Served Their Sentences. Now They Want To Know When They Can Go Home.,reason.com,2021-03-30T20:49:31Z,1
The Derek Chauvin Trial Begins: Dispatch From Minneapolis,reason.com,2021-03-30T20:38:20Z,1
WHO Chief Questions His Own Agency's Report on the Origins of COVID-19,reason.com,2021-03-30T19:30:03Z,1
Arkansas Lawmakers Interfere in Trans Teens' Medical Choices,reason.com,2021-03-30T18:54:38Z,1
"Biden, CDC Warn of 'Impending Doom' if States Reopen Because Of Course They Do",reason.com,2021-03-30T18:02:42Z,1
The Bump Stock Ban Highlights the Danger of Letting Bureaucrats Invent Crimes,reason.com,2021-03-30T17:48:38Z,1
Legislators Override Kentucky Governor's Veto of School Choice Bill,reason.com,2021-03-30T16:56:23Z,1
"If You Like Tariffs, You Should Have Cheered the Clogged Suez Canal",reason.com,2021-03-30T14:43:25Z,1
NIMBY Group Asks Residents To Donate Poop,reason.com,2021-03-30T14:19:34Z,1
"Americans Reject Far-Left Rhetoric About the Rich, Have Positive Views of Tech CEOs",reason.com,2021-03-30T13:33:16Z,1
WaPo: Biden will make 11 judicial nominations on Tuesday,reason.com,2021-03-30T06:33:24Z,1
First Appellate Court Ruling on CDC Eviction Moratorium Goes Against the Government,reason.com,2021-03-30T03:01:29Z,1
"Are NFTs Dumb, a Scam, or Secretly Useful?",reason.com,2021-03-29T22:45:42Z,1
Classes #18: Free Exercise of Religion IV and Co-Ownership II,reason.com,2021-03-29T21:59:57Z,1
Will Law Schools Require Students to be Vaccinated?,reason.com,2021-03-29T21:50:39Z,1
The Court Punts by Granting Cert in Cameron v. EMW Women's Surgical Center,reason.com,2021-03-29T21:30:37Z,1
Here's How Biden's Proposed Tax Increases Will Affect You,reason.com,2021-03-29T21:18:40Z,1
"Big Tech, Voting Rights, and Weed",reason.com,2021-03-29T21:00:29Z,1
The Accelerating Rollout of COVID-19 Vaccines Makes Domestic 'Immunity Passports' Largely Irrelevant,reason.com,2021-03-29T20:57:48Z,1
Biden Administration Extends CDC Eviction Moratorium Until June 30—the Legal Battle Over it Will Continue,reason.com,2021-03-29T20:43:51Z,1
Video: Maryland Cops Handcuff and Berate Five-Year-Old Boy,reason.com,2021-03-29T19:57:45Z,1
The CDC Keeps Extending Its Illegal Eviction Ban,reason.com,2021-03-29T19:16:27Z,1
A Puzzling Thing about American Culture and Racial Identity,reason.com,2021-03-29T15:06:29Z,1
Seems Like Old Times for the Sixth Circuit at SCOTUS,reason.com,2021-03-29T14:39:04Z,1
Brickbat: Collective Guilt,reason.com,2021-03-29T14:35:08Z,1
Brickbat: We Are Here to Help,reason.com,2021-03-29T14:22:05Z,1
Basic Income Programs in Marin County and Oakland Exclude White People. Is That Legal?,reason.com,2021-03-29T14:06:06Z,1
"Brickbat: Well, Schertz",reason.com,2021-03-29T13:51:18Z,1
DoorDash Customer Fees Go Up Thanks To Dumb Regulations,reason.com,2021-03-29T13:27:17Z,1
25-Foot Rooftop Videocamera Peering Into Neighbor's Yard Must Be Taken Down,reason.com,2021-03-29T03:43:52Z,1
The Republican Attack on Voting Rights,reason.com,2021-03-29T03:39:21Z,1
Pennsylvania Voters Can Approve Constitutional Amendment To Limit Governor's Emergency Powers,reason.com,2021-03-29T02:57:44Z,1
Get Ready to Show Your Vaccine Passport Everywhere,reason.com,2021-03-29T01:01:37Z,1
The Precarious State of the Georgetown University Law Center,reason.com,2021-03-29T00:01:03Z,1
Apparent Unconstitutional Race Discrimination in School Reopening Plan,reason.com,2021-03-28T20:39:18Z,1
In Defense of CUNY Law Dean Mary Lu Bilek,reason.com,2021-03-28T05:35:35Z,1
Consumer Groups Ask FDA To Force Alcohol Makers To Hide Facts from Consumers,reason.com,2021-03-27T12:19:57Z,1
"Judge James Ho on ""The Importance of a Diverse Federal Judiciary""",reason.com,2021-03-27T05:07:23Z,1
Crespo and Kerr on Torres v. Madrid,reason.com,2021-03-26T22:44:20Z,1
An E-Mail from Georgetown Law Center Dean William Treanor,reason.com,2021-03-26T22:09:30Z,1
Asymmetrical Nationwide Injunctions,reason.com,2021-03-26T21:58:51Z,1
New York City Ends Qualified Immunity for Police Officers,reason.com,2021-03-26T21:41:50Z,1
Is Art Made by an AI Robot Speech Protected by the First Amendment?,reason.com,2021-03-26T21:09:17Z,1
Making Sense of Justice Kavanaugh's vote in Torres v. Madrid,reason.com,2021-03-26T20:43:42Z,1
Pronouns in the University Classroom & the First Amendment,reason.com,2021-03-26T20:33:06Z,1
Trump's Bump Stock Ban Just Lost Big in Federal Court,reason.com,2021-03-26T19:56:08Z,1
"Abolishing the Filibuster Is About Power, Not Anti-Racism",reason.com,2021-03-26T19:16:03Z,1
"ICE's Fake College Defrauded Students, Then Deported Them. The Biden Admin Is Defending the Scheme.",reason.com,2021-03-26T18:57:12Z,1
Senator Elizabeth Warren Channels Her Inner Trump,reason.com,2021-03-26T18:25:52Z,1
Tina Turner's Powerhouse Career Recounted in HBO Documentary,reason.com,2021-03-26T18:10:07Z,1
Short Circuit: A Roundup of Recent Federal Court Decisions,reason.com,2021-03-26T17:51:18Z,1
California Supreme Court Rules It's Unconstitutional To Imprison People Just Because They Can't Afford Bail,reason.com,2021-03-26T17:36:35Z,1
Is More Presidential Power Necessary in the Modern World? A Soho Forum Debate,reason.com,2021-03-26T17:17:19Z,1
Should U.S. Presidents Have Fast-Track Authority to Get Things Done?,reason.com,2021-03-26T16:18:21Z,1
Elizabeth Warren Wants To Break Up Amazon So It's 'Not Powerful Enough To Heckle Senators With Snotty Tweets',reason.com,2021-03-26T15:58:04Z,1
The Snyder Cut of Justice League Is an Internet Fan Theory Come to Life,reason.com,2021-03-26T15:31:50Z,1
Conservative Economic Nationalism Is Not as Popular as People Think,reason.com,2021-03-26T14:53:57Z,1
"Georgia Bans Handing Out Water to Voters Waiting in Line, Because 'Election Integrity'",reason.com,2021-03-26T13:45:05Z,1
"What is a Fourth Amendment ""Seizure"" After Torres v. Madrid?",reason.com,2021-03-26T08:31:36Z,1
Review: Ecstasy,reason.com,2021-03-26T06:04:17Z,1
Waiting for the other International Shoe to Drop,reason.com,2021-03-26T05:26:48Z,1
"Did Justice Kagan place a ""new gloss"" on the Court's personal jurisdiction case law?",reason.com,2021-03-26T04:28:25Z,1
Senator Schumer Protects Wealthy Landowners from Paying Risk-Based Flood Insurance Premiums,reason.com,2021-03-26T02:53:07Z,1
Expanding Government Power Won't Defeat Poverty,reason.com,2021-03-25T22:34:17Z,1
Divided Sixth Circuit Panel Rejects Chevron Deference for Interpretation of Criminal Statute,reason.com,2021-03-25T20:02:16Z,1
Outrage Over Handcuffed Children Leads States To Consider Raising Minimum Age of Arrest,reason.com,2021-03-25T20:00:39Z,1
Congress Grilling Tech Companies on COVID-19 Misinformation Is a Bit Rich,reason.com,2021-03-25T19:31:05Z,1
Florida Cops Sued for Hassling People Over Crimes They Might Commit in the Future,reason.com,2021-03-25T19:25:00Z,1
Is It Time for a Boston Tea Party for Vaccines?,reason.com,2021-03-25T18:23:43Z,1
New York Finally—After Three Years—on Verge of Legalizing Marijuana,reason.com,2021-03-25T18:15:06Z,1
The Media's Obsession With Boulder's Blocked 'Assault Weapon' Ban Defies Logic,reason.com,2021-03-25T18:03:00Z,1
"No, It's Not Easier To Get a Rifle Than Vote",reason.com,2021-03-25T17:36:30Z,1
"Shooting a Fleeing Suspect Who Escapes Still Triggers the Fourth Amendment, Says SCOTUS",reason.com,2021-03-25T17:36:14Z,1
Why Does American Infrastructure Cost More and Take Longer To Build Than It Used To?,reason.com,2021-03-25T17:05:45Z,1
"Kentucky Governor Caves to Special Interests, Vetoes School Choice Bill",reason.com,2021-03-25T15:27:39Z,1
"Gayle Tzemach Lemmon: America’s partner in the ISIS fight, now desperately seeking clarity",foxnews.com,2021-04-01T11:04:01Z,1
Roads into Fort Lauderdale airport shut down amid police investigation,foxnews.com,2021-04-01T10:45:39Z,1
Rick Scott stops in Iowa for midterm election mission that could set him up for 2024,foxnews.com,2021-04-01T10:27:57Z,1
"US Virgin Islands missing Sarm Heslop: 'Not normal' for police not to search boyfriend's yacht, expert says",foxnews.com,2021-04-01T09:47:02Z,1
"No NCAA Tournament, yet lots of memories for top D3 teams",foxnews.com,2021-04-01T09:37:10Z,1
"Drummond leaves debut with bruised toe, Bucks beat LA 112-97",foxnews.com,2021-04-01T09:33:50Z,1
"Booker scores season-high 45, Suns beat Bulls 121-116",foxnews.com,2021-04-01T09:29:53Z,1
Former Obama Cabinet member hid $50G loan he got from foreign Clinton crony: DOJ,foxnews.com,2021-04-01T09:22:12Z,1
Matthews scores 24th goal as Leafs earn 3-1 win over Jets,foxnews.com,2021-04-01T09:22:07Z,1
Sabres end 18-game skid with 6-1 win over Flyers,foxnews.com,2021-04-01T09:09:30Z,1
Biden's halt of border wall construction sends migrants streaming into US,foxnews.com,2021-04-01T09:03:12Z,1
"Spurs beat Sacramento 120-105, end Kings' 5-game win streak",foxnews.com,2021-04-01T09:02:07Z,1
"'Last Call' stars Jeremy Piven, Taryn Manning on film's powerful small business message",foxnews.com,2021-04-01T09:00:07Z,1
"Chauvin told bystander Floyd was ‘sizable guy,’ ‘probably on something’",foxnews.com,2021-04-01T08:45:55Z,1
Analyst pleads to leaking secrets about drone program,foxnews.com,2021-04-01T08:23:29Z,1
"Baltimore-area shooting leaves 2 adults, 9-year-old child wounded: reports",foxnews.com,2021-04-01T08:16:54Z,1
"Media root for Biden’s massive infrastructure plan, casting him as FDR",foxnews.com,2021-04-01T07:22:52Z,1
Marine father's salute to son goes viral: report,foxnews.com,2021-04-01T07:09:16Z,1
California vaccination site closing temporarily for ‘anime’ event: reports,foxnews.com,2021-04-01T06:42:28Z,1
Missing film designer found dead under garbage in NYC home,foxnews.com,2021-04-01T06:15:23Z,1
"Derek Chauvin trial: Key witness to invoke the 5th Amendment, refuses to testify",foxnews.com,2021-04-01T06:03:32Z,1
"Lindor, Mets agree on $341M, 10-year-deal as self-imposed deadline approaches",foxnews.com,2021-04-01T05:53:20Z,1
Biden says he'd 'strongly support' MLB moving All-Star game out of Atlanta over Georgia election law,foxnews.com,2021-04-01T05:26:31Z,1
Massachusetts man accused of fatally beating girlfriend on her favorite beach: reports,foxnews.com,2021-04-01T05:21:40Z,1
"Italy coronavirus: Health workers must be vaccinated or face year suspension, report says",foxnews.com,2021-04-01T04:59:32Z,1
Laura Ingraham: Experts have been 'woefully wrong or pathetically late' with COVID recommendations,foxnews.com,2021-04-01T04:26:03Z,1
LIVE UPDATES: Derek Chauvin trail continues Thursday,foxnews.com,2021-04-01T04:21:13Z,1
Chris Cuomo seems to allude to COVID testing scandal on CNN show,foxnews.com,2021-04-01T04:00:18Z,1
"Tucker Carlson: COVID internment camps, coming soon to a country near you",foxnews.com,2021-04-01T03:47:03Z,1
"Orange, California shooting leaves 4 dead, 2 wounded at business complex; suspect in custody: report",foxnews.com,2021-04-01T03:27:29Z,1
"Fauci’s silence on border crisis is deafening, Meadows says",foxnews.com,2021-04-01T03:11:55Z,1
"Texas Gov. Greg Abbott plans Thursday visit to US-Mexico border city, will discuss cartel smuggling: report",foxnews.com,2021-04-01T03:09:55Z,1
Joe Scarborough suggests Biden dog Major 'prepare to meet Doggy Jesus' after second biting incident,foxnews.com,2021-04-01T02:53:09Z,1
Hannity: Biden infrastructure bill ‘doomed to fail’,foxnews.com,2021-04-01T02:51:43Z,1
Cameron Diaz says she doesn't 'have what it takes' to make movies right now: 'Just a different time',foxnews.com,2021-04-01T02:45:04Z,1
"San Diego county official rips Biden, Newsom as migrant children prioritized over Calif. students",foxnews.com,2021-04-01T02:42:07Z,1
"Family of Sydney West, missing UC Berkeley student, renews search efforts",foxnews.com,2021-04-01T02:36:46Z,1
"Washington state social services org evicts foster family to house illegal immigrants, parent claims",foxnews.com,2021-04-01T02:30:37Z,1
Derek Chauvin body camera transcript released in trial,foxnews.com,2021-04-01T02:27:03Z,1
"Jake Tapper acknowledges ninth Andrew Cuomo accuser on Twitter, but not on his CNN show",foxnews.com,2021-04-01T02:15:18Z,1
Author: Never has someone had more power in the history of this republic to be more wrong than Anthony Fauci,foxnews.com,2021-04-01T02:15:00Z,1
GOP congressman calls on Blinken to demand COVID reparations from China,foxnews.com,2021-04-01T02:10:26Z,1
San Francisco in free speech fight following school board VP's ‘anti-Asian’ tweets,foxnews.com,2021-04-01T02:08:31Z,1
NYC suspect charged with hate crimes in attack on Asian-American woman,foxnews.com,2021-04-01T02:05:02Z,1
Ohio lawmakers move to preemptively ban vaccine passports over concerns about privacy,foxnews.com,2021-04-01T01:56:23Z,1
"McEnany blasts VP Harris for not visiting border, tossing 'political grenade' back to Biden",foxnews.com,2021-04-01T01:55:35Z,1
Tucker: Brown University must get serious about diversity,foxnews.com,2021-04-01T01:50:10Z,1
"California Democrat suggests police, prosecutors and sheriffs groups are 'White supremacist organizations'",foxnews.com,2021-04-01T01:49:55Z,1
Jill Biden mocked for botched Spanish attempt,foxnews.com,2021-04-01T01:44:08Z,1
Olivia Jade Giannulli is all 'smiles for a sunny day' in teeny tiny bikini,foxnews.com,2021-04-01T01:39:56Z,1
Sam Darnold Jet ride over says NFL analyst who sees BYU's Zach Wilson headed to New York,foxnews.com,2021-04-01T01:32:55Z,1
"Missing California woman scheduled appointment with divorce lawyer day she disappeared, family lawyer says",foxnews.com,2021-04-01T01:32:19Z,1
Texas State Trooper dies days after patrol car gunfire ambush,foxnews.com,2021-04-01T01:31:28Z,1
"Cuomo reportedly got more than $4M for COVID book, called himself 'good governor' in early draft",foxnews.com,2021-04-01T01:26:13Z,1
"Sarah Palin discloses COVID-19 diagnosis, urges Americans to wear masks",foxnews.com,2021-04-01T01:01:29Z,1
Rachel Campos-Duffy: Biden put US on 'road to Hell' with 'socialist Trojan horse' infrastructure plan,foxnews.com,2021-04-01T00:50:24Z,1
"Los Angeles top prosecutor to erase gang unit, sources say",foxnews.com,2021-04-01T00:41:57Z,1
Gregg Jarrett: Groundwork laid for excessive use of force in Day 3 of Chauvin trial,foxnews.com,2021-04-01T00:39:16Z,1
Brit Hume calls out 'dishonest' PolitiFact for grading his description of Biden as 'senile' false,foxnews.com,2021-04-01T00:17:20Z,1
Stephen Miller calls Biden infrastructure bill a 'cost shift',foxnews.com,2021-04-01T00:15:23Z,1
"Prince William 'struggling' not to share his story after Prince Harry, Meghan Markle interview: report",foxnews.com,2021-04-01T00:11:25Z,1
"DC shooting leaves 2 dead, 3 injured as city grapples with violence",foxnews.com,2021-03-31T23:57:33Z,1
"GOP groups throw support behind Georgia, Iowa election reform laws amid Dem lawsuits",foxnews.com,2021-03-31T23:46:00Z,1
"Jen Shah’s house—the infamous ‘Shah Ski Chalet’—is an alleged fraud, too",foxnews.com,2021-03-31T23:43:11Z,1
'Real Housewives' star Jen Shah said her assistant 'would literally do anything' ahead of arrest,foxnews.com,2021-03-31T23:42:03Z,1
NFL Commissioner Roger Goodell wants 'full stadiums' for the 2021 season,foxnews.com,2021-03-31T23:40:30Z,1
